feature_set,split_strategy,model,feature,mean_rmse_increase,std_rmse_increase,model_native_importance,direction_pearson_with_prediction,direction_pearson_with_target,direction_note,test_mean,train_median,importance_share_basis,importance_share_basis_value,importance_share,rank
B_lms_oulad,student_group,gradient_boosting,has_weighted_score_to_date,0.0,0.0,2.58490067278277e-07,0.744173665223373,0.7075757098802928,higher values generally align with higher predicted final_grade,0.7545219638242894,1.0,positive_permutation_rmse_increase,0.0,0.0,21
B_lms_oulad,student_group,gradient_boosting,is_registered_by_week,0.0,0.0,0.0,,,direction unclear,1.0,1.0,positive_permutation_rmse_increase,0.0,0.0,22
B_lms_oulad,temporal_forward,gradient_boosting,cumulative_submitted_weight_to_date,16.66617182340422,0.10606256374339744,0.03356718669679024,0.9379903274833946,0.9378713390306084,higher values generally align with higher predicted final_grade,50.60898220506544,23.0,positive_permutation_rmse_increase,16.66617182340422,0.3525034033415548,1
B_lms_oulad,temporal_forward,gradient_boosting,assessment_submission_rate_due_to_date,13.961860255705181,0.08580202194442856,0.7620849447455391,0.9539832914777543,0.9538061545304083,higher values generally align with higher predicted final_grade,0.5851905472468508,1.0,positive_permutation_rmse_increase,13.961860255705181,0.2953049632072006,2
B_lms_oulad,temporal_forward,gradient_boosting,cumulative_assessment_weighted_score_to_date,4.605978758988422,0.06229969875456482,0.0850334974013521,0.3055370925395642,0.30650450257302364,higher values generally align with higher predicted final_grade,71.21598381420782,72.32,positive_permutation_rmse_increase,4.605978758988422,0.09742028376200249,3
B_lms_oulad,temporal_forward,gradient_boosting,cumulative_assessment_score_count_to_date,3.8743490445731124,0.026798599714056737,0.005047961755930526,0.9371424707341846,0.9321523727842869,higher values generally align with higher predicted final_grade,5.677525656717823,2.0,positive_permutation_rmse_increase,3.8743490445731124,0.08194570645355088,4
B_lms_oulad,temporal_forward,gradient_boosting,cumulative_content_clicks_to_date,2.0508623367798835,0.047125615761446034,0.002939687403314799,0.47372700030248205,0.48055446247444056,higher values generally align with higher predicted final_grade,226.75623764240655,68.0,positive_permutation_rmse_increase,2.0508623367798835,0.04337744511218272,5
B_lms_oulad,temporal_forward,gradient_boosting,is_unregistered_by_week,1.9741032789797093,0.061787245928464546,0.0077766285222112775,-0.7147106509026555,-0.6938397214932268,higher values generally align with lower predicted final_grade,0.278693155070144,0.0,positive_permutation_rmse_increase,1.9741032789797093,0.041753927162256434,6
B_lms_oulad,temporal_forward,gradient_boosting,cumulative_assessment_clicks_to_date,1.0776823531665007,0.028863762548748895,0.007929490475531912,0.742259418263602,0.7312946960746727,higher values generally align with higher predicted final_grade,49.26193390452876,15.0,positive_permutation_rmse_increase,1.0776823531665007,0.022793878596574526,7
B_lms_oulad,temporal_forward,gradient_boosting,cumulative_clicks_to_date,0.7149437184261224,0.020771951448414545,0.0019422088123417765,0.34260547686562215,0.35985122517381685,higher values generally align with higher predicted final_grade,574.6138781658977,141.0,positive_permutation_rmse_increase,0.7149437184261224,0.015121654607506438,8
B_lms_oulad,temporal_forward,gradient_boosting,current_week_clicks,0.703974689288273,0.04289297491508364,0.030431030303520117,0.27972894517976926,0.2950146955607296,higher values generally align with higher predicted final_grade,10.811599661048865,0.0,positive_permutation_rmse_increase,0.703974689288273,0.014889650513019981,9
B_lms_oulad,temporal_forward,gradient_boosting,late_submission_rate_to_date,0.6028853319000386,0.022422218677956907,0.013868285370882834,0.6799378947667983,0.6870071211666875,higher values generally align with higher predicted final_grade,0.35983338027401673,0.25,positive_permutation_rmse_increase,0.6028853319000386,0.012751526479585844,10
B_lms_oulad,temporal_forward,gradient_boosting,cumulative_social_clicks_to_date,0.5536343614398914,0.01849111268161837,0.007471043874099705,0.24609944651905258,0.26739479997014615,higher values generally align with higher predicted final_grade,297.7288390923642,40.0,positive_permutation_rmse_increase,0.5536343614398914,0.011709827468617045,11
B_lms_oulad,temporal_forward,gradient_boosting,cumulative_assessment_score_mean_to_date,0.23742072086327332,0.01392818454966287,0.02106012616453018,0.37936494157335743,0.3712613292754329,higher values generally align with higher predicted final_grade,77.18444037942201,77.66666666666667,positive_permutation_rmse_increase,0.23742072086327332,0.005021645823342672,12
B_lms_oulad,temporal_forward,gradient_boosting,current_week_activity_types,0.20424979446462654,0.012097089374695507,0.014503045286248009,0.5367550734016843,0.5293044649280134,higher values generally align with higher predicted final_grade,1.0004707654646454,0.0,positive_permutation_rmse_increase,0.20424979446462654,0.004320053125786597,13
B_lms_oulad,temporal_forward,gradient_boosting,days_since_registration_start,0.04025145056373868,0.007334965068621136,0.00268470117536582,-0.08066649920374802,-0.08600526350176843,weak or mixed direction in held-out predictions,279.5957066189624,148.0,positive_permutation_rmse_increase,0.04025145056373868,0.000851351675927582,14
B_lms_oulad,temporal_forward,gradient_boosting,cumulative_other_clicks_to_date,0.011050377056984691,0.005690500220504535,0.0006344832387321978,0.20615517552798973,0.21608359348856962,higher values generally align with higher predicted final_grade,0.8668675265982487,0.0,positive_permutation_rmse_increase,0.011050377056984691,0.00023372467067238524,15
B_lms_oulad,temporal_forward,gradient_boosting,banked_assessment_rate_to_date,4.529373647083427e-05,0.007441029330925417,0.0024619739384998283,-0.061567339680729735,-0.04613542598503257,weak or mixed direction in held-out predictions,0.01724798729082695,0.0,positive_permutation_rmse_increase,4.529373647083427e-05,9.580002189587015e-07,16
B_lms_oulad,temporal_forward,gradient_boosting,course_week_progress,0.0,0.0,0.0002935068833960575,0.008843767377539329,9.072152734569473e-16,weak or mixed direction in held-out predictions,0.7692307692307693,0.3076923076923077,positive_permutation_rmse_increase,0.0,0.0,17
B_lms_oulad,temporal_forward,gradient_boosting,has_assessment_score_to_date,0.0,0.0,3.743844353339349e-06,0.7063714435839155,0.7078960144977821,higher values generally align with higher predicted final_grade,0.7549194991055456,1.0,positive_permutation_rmse_increase,0.0,0.0,18
B_lms_oulad,temporal_forward,gradient_boosting,has_vle_activity_to_date,0.0,0.0,1.329111959598139e-07,0.538182900441424,0.5365654982445106,higher values generally align with higher predicted final_grade,0.8354203935599285,1.0,positive_permutation_rmse_increase,0.0,0.0,19
B_lms_oulad,temporal_forward,gradient_boosting,has_weighted_score_to_date,0.0,0.0,0.0,0.7063714435839155,0.7078960144977821,higher values generally align with higher predicted final_grade,0.7549194991055456,1.0,positive_permutation_rmse_increase,0.0,0.0,20
B_lms_oulad,temporal_forward,gradient_boosting,is_registered_by_week,0.0,0.0,0.0,,,direction unclear,1.0,1.0,positive_permutation_rmse_increase,0.0,0.0,21
B_lms_oulad,temporal_forward,gradient_boosting,week_number,0.0,0.0,0.00026632119616419884,0.008843767377538246,-6.164837260483277e-17,weak or mixed direction in held-out predictions,30.0,12.0,positive_permutation_rmse_increase,0.0,0.0,22
B_lms_plus_mastery_oulad,student_group,gradient_boosting,overall_mastery_proxy,15.144011433896276,0.07321662820860583,0.7549406107111746,0.981304037732744,0.9284278264868138,higher values generally align with higher predicted final_grade,44.19805075265316,56.958333333333336,positive_permutation_rmse_increase,15.144011433896276,0.6109495679556493,1
B_lms_plus_mastery_oulad,student_group,gradient_boosting,is_unregistered_by_week,3.2512666321395622,0.08072366806313802,0.0018326348649826641,-0.6984129006958733,-0.6664847332756267,higher values generally align with lower predicted final_grade,0.25193798449612403,0.0,positive_permutation_rmse_increase,3.2512666321395622,0.13116471503503285,2
B_lms_plus_mastery_oulad,student_group,gradient_boosting,cumulative_submitted_weight_to_date,1.9248360956276367,0.03170886246306004,0.011569033836643764,0.75230872595908,0.7189232046094188,higher values generally align with higher predicted final_grade,36.05645000993838,24.0,positive_permutation_rmse_increase,1.9248360956276367,0.07765299083022324,3
B_lms_plus_mastery_oulad,student_group,gradient_boosting,tma_mastery_to_date,1.3792485572132813,0.021191032674744856,0.1781133438578163,0.9800537395599046,0.9268749624612994,higher values generally align with higher predicted final_grade,43.891586712392915,56.2,positive_permutation_rmse_increase,1.3792485572132813,0.05564254318025882,4
B_lms_plus_mastery_oulad,student_group,gradient_boosting,cumulative_assessment_clicks_to_date,0.8056091395211382,0.028655523997141327,0.015980893032752703,0.6190208981007225,0.5900179137810607,higher values generally align with higher predicted final_grade,35.09282448817333,24.0,positive_permutation_rmse_increase,0.8056091395211382,0.03250040835481139,5
B_lms_plus_mastery_oulad,student_group,gradient_boosting,current_week_clicks,0.7656637370176749,0.021665619454100712,0.006599463705141197,0.29345488060104963,0.2869850831587342,higher values generally align with higher predicted final_grade,14.553220035778175,0.0,positive_permutation_rmse_increase,0.7656637370176749,0.03088890492272328,6
B_lms_plus_mastery_oulad,student_group,gradient_boosting,cumulative_assessment_weighted_score_to_date,0.40528849296510394,0.01329686847756197,0.00787136259637081,0.31136512689690443,0.2855840504191028,higher values generally align with higher predicted final_grade,71.25877143989649,72.225,positive_permutation_rmse_increase,0.40528849296510394,0.01635041222434687,7
B_lms_plus_mastery_oulad,student_group,gradient_boosting,assessment_submission_rate_due_to_date,0.26422718190616584,0.005274442917439755,0.004876468504772257,0.930094729389386,0.8851756749011692,higher values generally align with higher predicted final_grade,0.6167963030366131,0.8571428571428571,positive_permutation_rmse_increase,0.26422718190616584,0.01065962498327155,8
B_lms_plus_mastery_oulad,student_group,gradient_boosting,cumulative_content_clicks_to_date,0.18172388861451919,0.01113799474219158,0.0006018156489536627,0.45296850494104396,0.4296193642589559,higher values generally align with higher predicted final_grade,178.31792884118465,91.0,positive_permutation_rmse_increase,0.18172388861451919,0.007331223415993985,9
B_lms_plus_mastery_oulad,student_group,gradient_boosting,cumulative_assessment_score_mean_to_date,0.1346808353637146,0.018675658732353342,0.0037334015156816544,0.31063467733611755,0.2870104670525081,higher values generally align with higher predicted final_grade,76.84689346685471,78.5,positive_permutation_rmse_increase,0.1346808353637146,0.0054333819369150734,10
B_lms_plus_mastery_oulad,student_group,gradient_boosting,banked_assessment_rate_to_date,0.08173787886619752,0.007424793296345812,0.00047878882847278843,-0.025685186144199543,-0.0420199818560052,weak or mixed direction in held-out predictions,0.018228077191255486,0.0,positive_permutation_rmse_increase,0.08173787886619752,0.003297522720244441,11
B_lms_plus_mastery_oulad,student_group,gradient_boosting,late_submission_rate_to_date,0.0634814151083803,0.017437542333484383,0.0029466854237713155,0.5491573260960007,0.5405477747399277,higher values generally align with higher predicted final_grade,0.29626753880629847,0.3333333333333333,positive_permutation_rmse_increase,0.0634814151083803,0.0025610085744434607,12
B_lms_plus_mastery_oulad,student_group,gradient_boosting,current_week_activity_types,0.058838281045861154,0.005102598241240899,0.0017996542816122525,0.557227667743748,0.5284877582979792,higher values generally align with higher predicted final_grade,1.2300238521168754,0.0,positive_permutation_rmse_increase,0.058838281045861154,0.0023736922374320594,13
B_lms_plus_mastery_oulad,student_group,gradient_boosting,has_current_assessment_cluster,0.05414641727270712,0.005045686993274373,0.0004991171212911182,-0.0020296340852021537,2.019525604594208e-17,weak or mixed direction in held-out predictions,0.16666666666666666,0.0,positive_permutation_rmse_increase,0.05414641727270712,0.0021844100147113835,14
B_lms_plus_mastery_oulad,student_group,gradient_boosting,cumulative_social_clicks_to_date,0.050201490532018764,0.012221740747200687,0.0008694899427418449,0.26178421507234023,0.2522855866999859,higher values generally align with higher predicted final_grade,238.7298747763864,50.0,positive_permutation_rmse_increase,0.050201490532018764,0.002025261212007386,15
B_lms_plus_mastery_oulad,student_group,gradient_boosting,days_since_registration_start,0.04769768281816458,0.007904588155591596,0.0014346934664260238,-0.07054219672224522,-0.061572380230865746,weak or mixed direction in held-out predictions,220.09570661896242,219.0,positive_permutation_rmse_increase,0.04769768281816458,0.0019242509712465157,16
B_lms_plus_mastery_oulad,student_group,gradient_boosting,cumulative_clicks_to_date,0.046706066566575784,0.007892529138710639,0.001734311515478629,0.34508668037673373,0.3303717741915023,higher values generally align with higher predicted final_grade,452.94364937388195,193.0,positive_permutation_rmse_increase,0.046706066566575784,0.0018842465428868028,17
B_lms_plus_mastery_oulad,student_group,gradient_boosting,course_week_progress,0.03358293482872353,0.0037575227488446357,0.0010872092979174635,-0.005744260974026845,-1.121029955144081e-16,weak or mixed direction in held-out predictions,0.5512820512820513,0.5512820512820513,positive_permutation_rmse_increase,0.03358293482872353,0.001354824619213365,18
B_lms_plus_mastery_oulad,student_group,gradient_boosting,week_number,0.0330662395415428,0.004170860066026326,0.0011343383677252477,-0.005744260974026564,9.46753527442094e-17,weak or mixed direction in held-out predictions,21.5,21.5,positive_permutation_rmse_increase,0.0330662395415428,0.0013339797615714046,19
B_lms_plus_mastery_oulad,student_group,gradient_boosting,mastery_assessment_coverage_to_date,0.02211533303367581,0.0033813600705741784,0.0009202981144249142,-0.006589318268571076,1.393703002384314e-16,weak or mixed direction in held-out predictions,0.6091666666666666,0.62,positive_permutation_rmse_increase,0.02211533303367581,0.0008921911622357585,20
B_lms_plus_mastery_oulad,student_group,gradient_boosting,cumulative_other_clicks_to_date,0.010938788900045656,0.00283298029684824,0.0002526805825743405,0.21299657556705173,0.20301177449055569,higher values generally align with higher predicted final_grade,0.8030212681375473,0.0,positive_permutation_rmse_increase,0.010938788900045656,0.0004412997429124048,21
B_lms_plus_mastery_oulad,student_group,gradient_boosting,cma_mastery_to_date,0.01013447487754983,0.0020164142197565326,0.00031466662013874777,0.8318949434954273,0.7961941196276597,higher values generally align with higher predicted final_grade,51.14833035181872,60.0,positive_permutation_rmse_increase,0.01013447487754983,0.00040885158301174446,22
B_lms_plus_mastery_oulad,student_group,gradient_boosting,current_assessment_cluster_mastery,0.00759243545994129,0.0006912015331376897,0.00011617300314067832,0.23680712240433377,0.22174702655699066,higher values generally align with higher predicted final_grade,4.474916046825472,0.0,positive_permutation_rmse_increase,0.00759243545994129,0.00030629897396933334,23
B_lms_plus_mastery_oulad,student_group,gradient_boosting,cumulative_assessment_score_count_to_date,0.005731117394985575,0.0014345339623461112,0.0001626408797723838,0.7501033811770937,0.7170554602256279,higher values generally align with higher predicted final_grade,4.09426555356788,3.0,positive_permutation_rmse_increase,0.005731117394985575,0.00023120846888245454,24
B_lms_plus_mastery_oulad,student_group,gradient_boosting,cma_mastery_to_date_was_missing,0.005041879058504743,0.0010409808563761965,0.00012540087785497595,0.0017258695338007246,5.8491152221152975e-18,weak or mixed direction in held-out predictions,0.1111111111111111,0.0,positive_permutation_rmse_increase,0.005041879058504743,0.00020340276722081126,25
B_lms_plus_mastery_oulad,student_group,gradient_boosting,has_vle_activity_to_date,9.364304752044935e-05,0.0001181902314455521,4.817464631877328e-06,0.5614375751604278,0.533515660921448,higher values generally align with higher predicted final_grade,0.8338302524349036,1.0,positive_permutation_rmse_increase,9.364304752044935e-05,3.777808784310293e-06,26
B_lms_plus_mastery_oulad,student_group,gradient_boosting,exam_mastery_to_date,0.0,0.0,0.0,,,direction unclear,0.0,0.0,positive_permutation_rmse_increase,0.0,0.0,27
B_lms_plus_mastery_oulad,student_group,gradient_boosting,exam_mastery_to_date_was_missing,0.0,0.0,0.0,,,direction unclear,1.0,1.0,positive_permutation_rmse_increase,0.0,0.0,28
B_lms_plus_mastery_oulad,student_group,gradient_boosting,has_assessment_score_to_date,0.0,0.0,0.0,0.74240487170516,0.7075757098802928,higher values generally align with higher predicted final_grade,0.7545219638242894,1.0,positive_permutation_rmse_increase,0.0,0.0,29
B_lms_plus_mastery_oulad,student_group,gradient_boosting,has_due_assessment_to_date,0.0,0.0,0.0,,,direction unclear,1.0,1.0,positive_permutation_rmse_increase,0.0,0.0,30
B_lms_plus_mastery_oulad,student_group,gradient_boosting,has_weighted_score_to_date,0.0,0.0,0.0,0.74240487170516,0.7075757098802928,higher values generally align with higher predicted final_grade,0.7545219638242894,1.0,positive_permutation_rmse_increase,0.0,0.0,31
B_lms_plus_mastery_oulad,student_group,gradient_boosting,is_registered_by_week,0.0,0.0,5.937735876063362e-09,,,direction unclear,1.0,1.0,positive_permutation_rmse_increase,0.0,0.0,32
B_lms_plus_mastery_oulad,temporal_forward,gradient_boosting,overall_mastery_proxy,14.593468499982372,0.09043174765483393,0.6157449675416066,0.9908644583248498,0.9914966627198951,higher values generally align with higher predicted final_grade,41.468724234589914,61.95348837209303,positive_permutation_rmse_increase,14.593468499982372,0.3991380902483349,1
B_lms_plus_mastery_oulad,temporal_forward,gradient_boosting,cumulative_submitted_weight_to_date,4.679389082041533,0.03819604089391334,0.007367431040655022,0.9376187670853314,0.9378713390306084,higher values generally align with higher predicted final_grade,50.60898220506544,23.0,positive_permutation_rmse_increase,4.679389082041533,0.1279834483308216,2
B_lms_plus_mastery_oulad,temporal_forward,gradient_boosting,tma_mastery_to_date,4.5323022308789644,0.03915303586658555,0.2530557789229872,0.9899275839791184,0.9910871637065524,higher values generally align with higher predicted final_grade,41.02375662131978,61.390243902439025,positive_permutation_rmse_increase,4.5323022308789644,0.12396055515270293,3
B_lms_plus_mastery_oulad,temporal_forward,gradient_boosting,is_unregistered_by_week,3.33962273626316,0.05957158556879385,0.006489941728382145,-0.7104053497052487,-0.6938397214932268,higher values generally align with lower predicted final_grade,0.278693155070144,0.0,positive_permutation_rmse_increase,3.33962273626316,0.09134022121633431,4
B_lms_plus_mastery_oulad,temporal_forward,gradient_boosting,cumulative_assessment_weighted_score_to_date,2.287653571544431,0.04397345674983694,0.02156422930055083,0.30834533048793006,0.30650450257302364,higher values generally align with higher predicted final_grade,71.21598381420782,72.32,positive_permutation_rmse_increase,2.287653571544431,0.062568379662253,5
B_lms_plus_mastery_oulad,temporal_forward,gradient_boosting,cumulative_content_clicks_to_date,1.7025103092472897,0.027232206337325652,0.002620033639426385,0.4685631730248589,0.48055446247444056,higher values generally align with higher predicted final_grade,226.75623764240655,68.0,positive_permutation_rmse_increase,1.7025103092472897,0.04656444172006718,6
B_lms_plus_mastery_oulad,temporal_forward,gradient_boosting,cumulative_clicks_to_date,1.6956130914541514,0.023227887165411406,0.0035087094247998538,0.33894929722141315,0.35985122517381685,higher values generally align with higher predicted final_grade,574.6138781658977,141.0,positive_permutation_rmse_increase,1.6956130914541514,0.0463757996341927,7
B_lms_plus_mastery_oulad,temporal_forward,gradient_boosting,cumulative_assessment_clicks_to_date,1.2173796100924639,0.025116647165754104,0.018626265723140804,0.7358930373257381,0.7312946960746727,higher values generally align with higher predicted final_grade,49.26193390452876,15.0,positive_permutation_rmse_increase,1.2173796100924639,0.033295893480028795,8
B_lms_plus_mastery_oulad,temporal_forward,gradient_boosting,current_week_clicks,1.0565269866961542,0.032000190713000864,0.01935257753643557,0.2791525732515758,0.2950146955607296,higher values generally align with higher predicted final_grade,10.811599661048865,0.0,positive_permutation_rmse_increase,1.0565269866961542,0.028896500086065237,9
B_lms_plus_mastery_oulad,temporal_forward,gradient_boosting,cumulative_social_clicks_to_date,0.5686104892067938,0.016615447066708953,0.0044403682144381436,0.24343308195502952,0.26739479997014615,higher values generally align with higher predicted final_grade,297.7288390923642,40.0,positive_permutation_rmse_increase,0.5686104892067938,0.01555175897747991,10
B_lms_plus_mastery_oulad,temporal_forward,gradient_boosting,cumulative_assessment_score_mean_to_date,0.33133027290931005,0.015331045437696126,0.017438936559249694,0.3826583608014033,0.3712613292754329,higher values generally align with higher predicted final_grade,77.18444037942201,77.66666666666667,positive_permutation_rmse_increase,0.33133027290931005,0.009062035688818006,11
B_lms_plus_mastery_oulad,temporal_forward,gradient_boosting,assessment_submission_rate_due_to_date,0.20076810250588195,0.006954691289435594,0.00816734749188451,0.9540224032510367,0.9538061545304083,higher values generally align with higher predicted final_grade,0.5851905472468508,1.0,positive_permutation_rmse_increase,0.20076810250588195,0.005491100146416629,12
B_lms_plus_mastery_oulad,temporal_forward,gradient_boosting,current_week_activity_types,0.10013377093060012,0.004205082410095464,0.004851527246532085,0.5342596946456394,0.5293044649280134,higher values generally align with higher predicted final_grade,1.0004707654646454,0.0,positive_permutation_rmse_increase,0.10013377093060012,0.0027387047910270436,13
B_lms_plus_mastery_oulad,temporal_forward,gradient_boosting,cumulative_assessment_score_count_to_date,0.08883816150531043,0.0072462551756180705,0.0006262226788198594,0.9330047457251844,0.9321523727842869,higher values generally align with higher predicted final_grade,5.677525656717823,2.0,positive_permutation_rmse_increase,0.08883816150531043,0.002429764666600375,14
B_lms_plus_mastery_oulad,temporal_forward,gradient_boosting,late_submission_rate_to_date,0.08456144810853009,0.01468421831728763,0.00828769578227545,0.6723845096849298,0.6870071211666875,higher values generally align with higher predicted final_grade,0.35983338027401673,0.25,positive_permutation_rmse_increase,0.08456144810853009,0.0023127945838724456,15
B_lms_plus_mastery_oulad,temporal_forward,gradient_boosting,cumulative_other_clicks_to_date,0.0400767265135201,0.003019033720290642,0.0009939406505263704,0.2030827570052303,0.21608359348856962,higher values generally align with higher predicted final_grade,0.8668675265982487,0.0,positive_permutation_rmse_increase,0.0400767265135201,0.0010961169432770932,16
B_lms_plus_mastery_oulad,temporal_forward,gradient_boosting,has_current_assessment_cluster,0.026531976083932502,0.005536623384984255,0.001037872149402952,0.0025379541348044357,-2.1668065813335857e-17,weak or mixed direction in held-out predictions,0.10526315789473684,0.0,positive_permutation_rmse_increase,0.026531976083932502,0.0007256617756545064,17
B_lms_plus_mastery_oulad,temporal_forward,gradient_boosting,days_since_registration_start,0.011690514640089055,0.006497531632217117,0.002795327311016731,-0.09022939285325761,-0.08600526350176843,weak or mixed direction in held-out predictions,279.5957066189624,148.0,positive_permutation_rmse_increase,0.011690514640089055,0.0003197409640806764,18
B_lms_plus_mastery_oulad,temporal_forward,gradient_boosting,cma_mastery_to_date,0.005447510821738532,0.0053447013361726525,0.00048239292032965585,0.9338709192356506,0.9263253972217074,higher values generally align with higher predicted final_grade,50.01026268712927,60.0,positive_permutation_rmse_increase,0.005447510821738532,0.0001489919319727508,19
B_lms_plus_mastery_oulad,temporal_forward,gradient_boosting,cma_mastery_to_date_was_missing,0.0,0.0,2.8407782633147255e-05,,,direction unclear,0.0,0.0,positive_permutation_rmse_increase,0.0,0.0,20
